accuracy,balanced_accuracy,precision_macro,recall_macro,f1_micro,f1_macro,class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,class_10_acc,class_11_acc,class_12_acc,class_13_acc,class_14_acc
0.3243930415284896,0.09933579657651799,0.05984271317149641,0.09933579657651799,0.3243930415284896,0.037577395837441366,0.40393800264998614,0.0,0.0006266645777847407,0.0,0.0,0.04626773596545342,0.03920454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9289467610039192,0.2688904789979131,0.2509579595757172,0.2688904789979131,0.9289467610039192,0.2569013425630706,0.9619068161575788,0.0,0.8444566295890125,0.0,0.7631480522469647,0.0006169031462060457,0.48125,0.0,0.0,0.0,0.9819787838289342,0.0,0.0,0.0,0.0
0.9424084262888152,0.24369841221931837,0.24491726833956992,0.24369841221931837,0.9424084262888152,0.24270248294346974,0.9742000519432498,0.0,0.8361533239333646,0.0,0.8239110420622591,0.040715607649599014,0.0,0.0,0.0,0.0,0.980496157701303,0.0,0.0,0.0,0.0
0.9493318039644257,0.28978778055002974,0.30347969674554354,0.28978778055002974,0.9493318039644257,0.2833242860611861,0.978804512899974,0.0,0.8487127265131339,0.45079057760567925,0.8355486506703492,0.0,0.0,0.0,0.0,0.25,0.9829602405613097,0.0,0.0,0.0,0.0
0.9523501092854989,0.2982314075204159,0.41493291508278957,0.2982314075204159,0.9523501092854989,0.32330711016595365,0.9818301338345711,0.0,0.827145020627709,0.35398515650209744,0.8518470567926808,0.061690314620604564,0.29147727272727275,0.0,0.0,0.125,0.980496157701303,0.0,0.0,0.0,0.0
0.9568852219626168,0.2991228580121612,0.4310882695562675,0.2991228580121612,0.9568852219626168,0.32045466510796927,0.9797597404598298,0.0,0.9293957909029192,0.3736689254598258,0.8672823522642269,0.05120296113510179,0.30056818181818185,0.0,0.0,0.0,0.9849649181423321,0.0,0.0,0.0,0.0
0.9561857005577329,0.31065243186242214,0.41776151920200133,0.31065243186242214,0.9561857005577329,0.3362765907800897,0.9804523171238113,0.0,0.9279857956029035,0.4488544691836076,0.846783474308073,0.17951881554595928,0.29147727272727275,0.0,0.0,0.0,0.9847143334447043,0.0,0.0,0.0,0.0
0.955202366596322,0.31183973376523944,0.39683405201766786,0.31183973376523944,0.955202366596322,0.33396292323411675,0.9800561397948389,0.0,0.8975925635803437,0.48209099709583736,0.8539616778871051,0.18692165330043184,0.29261363636363635,0.0,0.0,0.0,0.9843593384563982,0.0,0.0,0.0,0.0
0.9527940816249623,0.3196869356123126,0.3785448708996416,0.3196869356123126,0.9527940816249623,0.32760099765750045,0.9763159323446507,0.0,0.8559454801817328,0.45079057760567925,0.8881840151907474,0.17951881554595928,0.21079545454545454,0.0,0.0,0.25,0.9837537587704644,0.0,0.0,0.0,0.0
0.9586340254748267,0.3052980171292868,0.3937883698962424,0.3052980171292868,0.9586340254748267,0.32470090121271383,0.9825271124688744,0.0,0.9330513342733302,0.4904808002581478,0.8553282697508487,0.041949413942011106,0.29204545454545455,0.0,0.0,0.0,0.9840878717006348,0.0,0.0,0.0,0.0
0.9573291943020802,0.31503522300218284,0.37688261091564534,0.31503522300218284,0.9573291943020802,0.33358558049980586,0.9797435999019828,0.0,0.9144602851323829,0.45498547918683446,0.8724466309914264,0.22516964836520667,0.29204545454545455,0.0,0.0,0.0,0.9866772469094554,0.0,0.0,0.0,0.0
0.959179275324088,0.3335710660736991,0.3755722027458483,0.3335710660736991,0.959179275324088,0.339184112625614,0.9813048320428224,0.0,0.9212491513917176,0.46789286866731206,0.8735111341273951,0.2282541640962369,0.29204545454545455,0.0,0.0,0.25,0.9893083862345473,0.0,0.0,0.0,0.0
0.9605842063611697,0.32166935825932524,0.3762089975309272,0.32166935825932524,0.9605842063611697,0.3359103206212109,0.9807399125181765,0.0,0.9663428899681445,0.4798322039367538,0.874115311582945,0.2486119679210364,0.29147727272727275,0.0,0.0,0.0,0.9839208152355496,0.0,0.0,0.0,0.0
0.9595784971359662,0.3338651150915471,0.41566170451711076,0.3338651150915471,0.9595784971359662,0.3459746017921082,0.9820076799708883,0.0,0.942712413180845,0.43788318812520166,0.8638586800161114,0.2461443553362122,0.30113636363636365,0.0,0.0,0.25,0.9842340461075844,0.0,0.0,0.0,0.0
0.9604782182695206,0.34533329594999673,0.41758618398395175,0.34533329594999673,0.9604782182695206,0.366156893891216,0.9831595288717897,0.0,0.9097080787508486,0.43272023233301066,0.8748345704585995,0.7082048118445404,0.29204545454545455,0.0,0.0,0.0,0.9793267624457066,0.0,0.0,0.0,0.0
0.9605488769972867,0.3432185583247911,0.4074168326368433,0.3432185583247911,0.9605488769972867,0.3622090932020285,0.9805256832958432,0.0,0.953757376364301,0.4443368828654405,0.876028540192186,0.6187538556446638,0.29147727272727275,0.0,0.0,0.0,0.9833987637821584,0.0,0.0,0.0,0.0
0.96056300874284,0.31291899072149837,0.4028251909034601,0.31291899072149837,0.96056300874284,0.33610658377603486,0.9822806021308471,0.0,0.9573868087106376,0.3501129396579542,0.8659589159330227,0.2578655151141271,0.29147727272727275,0.0,0.0,0.0,0.9887028065486134,0.0,0.0,0.0,0.0
0.9619596962616822,0.3466974809125422,0.38726262394889915,0.3466974809125422,0.9619596962616822,0.3584402753185427,0.9818110586298427,0.0,0.9687973262311348,0.4782187802516941,0.8705909430922377,0.6175200493522517,0.3,0.0,0.0,0.0,0.9835240561309723,0.0,0.0,0.0,0.0
0.962178738317757,0.3803988371715669,0.4641708831560898,0.3803988371715669,0.962178738317757,0.3938897717520952,0.9800179893853822,0.0,0.9649067836440545,0.5727654081961924,0.8786754128545946,0.742751388032079,0.29147727272727275,0.16446280991735537,0.0,0.125,0.985925492816572,0.0,0.0,0.0,0.0
0.9595313913174556,0.3715178446036529,0.4163480677427038,0.3715178446036529,0.9595313913174556,0.37014282432421264,0.9799592964477567,0.0,0.935688547704841,0.42400774443368827,0.8727343345416883,0.8322023442319556,0.29147727272727275,0.0,0.0,0.25,0.986698128967591,0.0,0.0,0.0,0.0
0.9633446073258969,0.37506610421426356,0.40946889769188627,0.37506610421426356,0.9633446073258969,0.3792139220016283,0.9832196891328558,0.0,0.9693717687607708,0.5950306550500162,0.871108809482709,0.8180135718692165,0.29147727272727275,0.0,0.0,0.125,0.9727697961911126,0.0,0.0,0.0,0.0
0.9630949464877901,0.39627179258312933,0.48675981982002753,0.39627179258312933,0.9630949464877901,0.4228006538490098,0.9808074093964458,0.0,0.9648545615959058,0.5020974507905777,0.873338511997238,0.809376927822332,0.29147727272727275,0.5024793388429752,0.0,0.0,0.9836284664216505,0.0,0.036016949152542374,0.0,0.0
0.9623282992915285,0.37231503204072425,0.42774632949390534,0.37231503204072425,0.9623282992915285,0.37747004862419925,0.9839152004437186,0.0,0.9614340174421641,0.5898676992578251,0.8734248230623166,0.7933374460209747,0.29147727272727275,0.01818181818181818,0.0,0.125,0.9480872034747745,0.0,0.0,0.0,0.0
0.9622576405637624,0.367047992492003,0.41187786900782225,0.367047992492003,0.9622576405637624,0.37607347390373064,0.982337827745032,0.0,0.963653454488485,0.5650209745079058,0.8722308533287301,0.6952498457742134,0.29147727272727275,0.0,0.0,0.125,0.9747327096558637,0.0,0.036016949152542374,0.0,0.0
0.963318699125716,0.41396553141949594,0.4685985367252915,0.41396553141949594,0.963318699125716,0.42231420564775957,0.9722514464140816,0.0,0.9575956969032325,0.5375927718618909,0.9602393693538178,0.8414558914250463,0.29147727272727275,0.5016528925619834,0.0,0.125,0.9856331440026729,0.0005675368898978433,0.036016949152542374,0.0,0.0
0.9610046257913778,0.3425546504855603,0.42447427497164725,0.3425546504855603,0.9610046257913778,0.3563533076201974,0.9813400478053977,0.0,0.9438351872160426,0.7173281703775412,0.8751654295414005,0.17951881554595928,0.29147727272727275,0.0,0.0,0.125,0.9858002004677581,0.0028376844494892167,0.036016949152542374,0.0,0.0
0.9638721924932168,0.39292547523881133,0.4970762779544234,0.39292547523881133,0.9638721924932168,0.41186488153040546,0.9876847543627194,0.0,0.9611990182254948,0.3797999354630526,0.8753524368490707,0.8420727945712523,0.29147727272727275,0.0,0.0,0.125,0.9140076845973939,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9642325520048236,0.4509857806663268,0.4996893908527616,0.4509857806663268,0.9642325520048236,0.4583391981562803,0.9815454730870871,0.0,0.9607551308162307,0.7321716682800904,0.877625294896139,0.8186304750154226,0.29147727272727275,0.5028925619834711,0.0,0.125,0.9574006014032743,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9617394765601447,0.4080859574469408,0.4603582730357775,0.4080859574469408,0.9617394765601447,0.41285164403645364,0.9807472491353797,0.0,0.9602590213588177,0.6076153597934818,0.8719575349559814,0.8180135718692165,0.29829545454545453,0.46033057851239667,0.0,0.125,0.9607834948212496,0.0022701475595913734,0.036016949152542374,0.0,0.0
0.9636354857552005,0.44353660748674634,0.5394738617007359,0.44353660748674634,0.9636354857552005,0.46742896549208257,0.9821059906414111,0.0,0.948378505404982,0.6537592771861891,0.8736981414350653,0.7921036397285626,0.2988636363636364,0.5016528925619834,0.0,0.125,0.9601987971934514,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9641618932770576,0.43534352925267833,0.5232960586226733,0.43534352925267833,0.9641618932770576,0.46267898172003546,0.981237335164553,0.0,0.9578568071439761,0.6376250403355921,0.87539559238161,0.8433066008636644,0.29204545454545455,0.5016528925619834,0.0,0.0,0.9722477447377214,0.46878547105561863,0.0,0.0,0.0
0.962325944000603,0.4269753400586841,0.5049493750961944,0.4269753400586841,0.962325944000603,0.44894204061333093,0.980031195296348,0.0,0.953470155099483,0.5414649887060342,0.8754099775591231,0.8408389882788402,0.2948863636363636,0.5016528925619834,0.0,0.0,0.9682592716338122,0.4125993189557321,0.036016949152542374,0.0,0.0
0.9621551854085016,0.4394204514235879,0.4883053293930232,0.4394204514235879,0.9621551854085016,0.44711568587796335,0.9813737962445324,0.0,0.9474646195623793,0.6082607292675056,0.8756257552218194,0.8180135718692165,0.30056818181818185,0.471900826446281,0.0,0.125,0.9458110591379887,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9636083999095568,0.45162999354550865,0.5131065210567807,0.45162999354550865,0.9636083999095568,0.46268054997110114,0.9829585055604222,0.0,0.9563684787717375,0.7999354630525977,0.875237355428966,0.8167797655768044,0.29147727272727275,0.4793388429752066,0.0,0.125,0.9300659873037087,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9617842270877299,0.43883000555616186,0.5114371112774133,0.43883000555616186,0.9617842270877299,0.4588885532679638,0.9789351046861908,0.0,0.9719045380959841,0.7057115198451114,0.8673830485068186,0.7847008019740901,0.29261363636363635,0.5028925619834711,0.0,0.0,0.9598855663214166,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9618572411064215,0.45663748513812735,0.49795006565970706,0.45663748513812735,0.9618572411064215,0.46857507198589615,0.9679888718190262,0.0,0.977701185440493,0.5708292997741207,0.9631595603889752,0.8087600246761258,0.56875,0.5028925619834711,0.0,0.0,0.9710574674239894,0.48240635641316687,0.036016949152542374,0.0,0.0
0.959412449125716,0.44608745937047384,0.4866333816244864,0.44608745937047384,0.959412449125716,0.46048985947524146,0.9754927638944525,0.0,0.9604940205754869,0.6353662471765086,0.87618677714483,0.6958667489204194,0.5670454545454545,0.5028925619834711,0.0,0.0,0.9606790845305714,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9603380784594513,0.4570854538092876,0.46849321690246654,0.4570854538092876,0.9603380784594513,0.4506373219444467,0.9793958442465515,0.0,0.959710689853256,0.8596321393998064,0.8727918752517406,0.8457742134484886,0.29147727272727275,0.48677685950413224,0.0,0.125,0.9184346809221516,0.48127128263337116,0.036016949152542374,0.0,0.0
0.96324804039795,0.43683629299553933,0.5058039285722733,0.43683629299553933,0.96324804039795,0.464026300835144,0.9832255584266184,0.0,0.9591623583476944,0.5750242013552759,0.8761436216122906,0.6452806909315237,0.5670454545454545,0.5028925619834711,0.0,0.0,0.9253466421650518,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9604228689327706,0.431707540063677,0.4910385995798016,0.431707540063677,0.9604228689327706,0.45317095003783536,0.9760855625644705,0.0,0.9589273591310251,0.8383349467570184,0.8930462051901721,0.3096853793954349,0.5670454545454545,0.5028925619834711,0.0,0.0,0.9471892749749415,0.48240635641316687,0.0,0.0,0.0
0.9600212918299669,0.4345790576508849,0.43469151975930154,0.4345790576508849,0.9600212918299669,0.4204074247195348,0.9776321214709037,0.0,0.9628962347903285,0.8693126815101646,0.8757839921744635,0.17766810610734116,0.5670454545454545,0.5028925619834711,0.0,0.125,0.942031406615436,0.48240635641316687,0.036016949152542374,0.0,0.0
0.959782229801025,0.4325645550873028,0.4762809228236426,0.4325645550873028,0.959782229801025,0.4454093882989171,0.9776776084975635,0.0,0.947804062875346,0.6850596966763473,0.8771074285056678,0.7353485502776064,0.29375,0.5028925619834711,0.0,0.0,0.9504051119278316,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9584997738920712,0.45575486265138865,0.4687555111778357,0.45575486265138865,0.9584997738920712,0.456363793270775,0.9737862667329897,0.0,0.9538095984124497,0.6537592771861891,0.8797830715231026,0.8581122763726095,0.5704545454545454,0.5028925619834711,0.0,0.0,0.9624540594721016,0.48127128263337116,0.0,0.0,0.0
0.9610093363732288,0.4606389487303758,0.4818925149713005,0.4606389487303758,0.9610093363732288,0.4661346910071237,0.9781090015891113,0.0,0.957987362264348,0.696676347208777,0.879049427469935,0.8679827267119062,0.56875,0.5028925619834711,0.0,0.0,0.9397134981623789,0.48240635641316687,0.036016949152542374,0.0,0.0
0.961423867576123,0.44346715919042984,0.4740307584363483,0.44346715919042984,0.961423867576123,0.44845186059286424,0.9805212813255213,0.0,0.9550107055198704,0.7608906098741529,0.869353817826112,0.6964836520666255,0.3028409090909091,0.5028925619834711,0.0,0.125,0.9405905446040762,0.48240635641316687,0.036016949152542374,0.0,0.0
0.961571073258969,0.45988289944353183,0.47737151386337745,0.45988289944353183,0.961571073258969,0.4626566811819082,0.9803305292782383,0.0,0.9634445662958901,0.7366892545982575,0.877467057943495,0.8340530536705737,0.5710227272727273,0.5028925619834711,0.0,0.0,0.9144879719345138,0.481838819523269,0.036016949152542374,0.0,0.0
0.9611424103105216,0.46429992703301864,0.4888485273713405,0.46429992703301864,0.9611424103105216,0.47136282670039914,0.9746534548864072,0.0,0.9710950963496788,0.7547595998709261,0.8790781978249611,0.8087600246761258,0.5761363636363637,0.5028925619834711,0.0,0.0,0.9787003007016372,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9595631877449503,0.4576684839204774,0.4669462947763183,0.4576684839204774,0.9595631877449503,0.45459372696013245,0.9754502115146739,0.0,0.9677789962922346,0.6905453372055502,0.8754387479141492,0.8130783466995681,0.5704545454545454,0.5028925619834711,0.0,0.0,0.9515327430671567,0.481838819523269,0.036016949152542374,0.0,0.0
0.9574045636116973,0.4661280251031117,0.4489039802379675,0.4661280251031117,0.9574045636116973,0.4534059712914471,0.9713519771449701,0.0,0.959710689853256,0.7760567925137141,0.87618677714483,0.8457742134484886,0.5704545454545454,0.5037190082644628,0.0,0.0,0.970243067156699,0.48240635641316687,0.036016949152542374,0.0,0.0
0.961160074992463,0.45595828382780024,0.479056656979882,0.45595828382780024,0.961160074992463,0.46342525092597325,0.977147904735493,0.0,0.9624262363569899,0.7011939335269441,0.8776684504286782,0.7717458359037631,0.5704545454545454,0.5028925619834711,0.0,0.0,0.95742148346141,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9607985378353934,0.46078290733444116,0.4764831481992714,0.46078290733444116,0.9607985378353934,0.4652369175444402,0.9765316288904247,0.0,0.9729489790589587,0.7641174572442724,0.8792364347776052,0.7853177051202961,0.5670454545454545,0.5028925619834711,0.0,0.0,0.9446625459405279,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9585822090744649,0.4470399554486327,0.45458062189873955,0.4470399554486327,0.9585822090744649,0.4478583552694712,0.9742822220559255,0.0,0.9620345709958744,0.6973217166828009,0.8820559295701709,0.6483652066625539,0.56875,0.5028925619834711,0.0,0.0,0.9509062813230872,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9595949841724449,0.4637290215834301,0.4664452242112579,0.4637290215834301,0.9595949841724449,0.4597247186454188,0.9748984979009938,0.0,0.9577523630476787,0.7599225556631172,0.8822573220553541,0.837137569401604,0.5698863636363637,0.5028925619834711,0.0,0.0,0.9527647844971601,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9579321487790172,0.46491916239857534,0.45551302604182475,0.46491916239857534,0.9579321487790172,0.45626705858730343,0.9753929859004891,0.0,0.9623740143088412,0.8347854146498871,0.8756257552218194,0.811844540407156,0.5744318181818182,0.5028925619834711,0.0,0.0,0.9180170397594387,0.48240635641316687,0.036016949152542374,0.0,0.0
0.959275842252035,0.4637204214928553,0.46048864670035233,0.4637204214928553,0.959275842252035,0.45863629930598565,0.9748456742571309,0.0,0.9688756593033578,0.755727654081962,0.8822141665228149,0.8433066008636644,0.5704545454545454,0.5028925619834711,0.0,0.0,0.9390661543601737,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9589249039041302,0.45698333720911216,0.4453320839399249,0.45698333720911216,0.9589249039041302,0.4495158193628496,0.9749395829573317,0.0,0.9632617891273696,0.7947725072604066,0.8813510558720294,0.7020357803824799,0.5772727272727273,0.5028925619834711,0.0,0.0,0.9392332108252589,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9564012096774194,0.45143503054971806,0.45568339385337847,0.45143503054971806,0.9564012096774194,0.4510667962806848,0.9711935062133811,0.0,0.9614079064180897,0.6040658276863504,0.8827464180907992,0.8050586057988895,0.5693181818181818,0.5028925619834711,0.0,0.0,0.9564191446708987,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9588978180584866,0.45246330548030145,0.45655199203430025,0.45246330548030145,0.9588978180584866,0.45202391967656996,0.9746637261504916,0.0,0.9606767977440075,0.7489512746047112,0.8798406122331549,0.6835286859962986,0.5670454545454545,0.5028925619834711,0.0,0.0,0.9509271633812229,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9577378372776605,0.4607191750278809,0.4581644912980813,0.4607191750278809,0.9577378372776605,0.45562317700976723,0.9723336165267574,0.0,0.9698678782181838,0.7105517909002904,0.8795529086828932,0.8328192473781616,0.5698863636363637,0.5028925619834711,0.0,0.0,0.9538924156364851,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9566367387699729,0.4640384522676271,0.43786116588157686,0.4640384522676271,0.9566367387699729,0.44744554955258037,0.9695266267848156,0.0,0.9659512246070291,0.7647628267182962,0.8825881811381553,0.8106107341147439,0.5772727272727273,0.5024793388429752,0.0,0.0,0.9700968927497494,0.48127128263337116,0.036016949152542374,0.0,0.0
0.9587517900211034,0.488410545105262,0.4451953130127921,0.488410545105262,0.9587517900211034,0.4587831627973841,0.9743570555513982,0.0,0.9670739986422268,0.7679896740884156,0.8779561539789401,0.8303516347933374,0.5710227272727273,0.503305785123967,0.0,0.0,0.9297527564316739,0.8683314415437003,0.036016949152542374,0.0,0.0
0.9568322279167922,0.46068985877802315,0.44929411219192567,0.46068985877802315,0.9568322279167922,0.45047759226036316,0.9710306333114702,0.0,0.9652462269570212,0.6753791545659891,0.8815380631796996,0.8568784700801975,0.5806818181818182,0.5028925619834711,0.0,0.0,0.9582776478449716,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9566084752788665,0.45766026419506495,0.4276803688117835,0.45766026419506495,0.9566084752788665,0.4363133147961013,0.972948425048385,0.0,0.9652201159329469,0.6834462729912875,0.8776684504286782,0.8266502159161012,0.571590909090909,0.5028925619834711,0.0,0.0,0.9330103575008353,0.49545970488081725,0.036016949152542374,0.0,0.0
0.9572750226107929,0.4658045347091961,0.4510703558680676,0.4658045347091961,0.9572750226107929,0.4552535281149274,0.9727606076479832,0.0,0.9696328790015144,0.7308809293320426,0.871741757293285,0.8173966687230105,0.5681818181818182,0.5028925619834711,0.0,0.0,0.9471892749749415,0.5703745743473326,0.036016949152542374,0.0,0.0
0.9535336429755803,0.44637525857076593,0.44138599055329925,0.44637525857076593,0.9535336429755803,0.4370279986778372,0.9681752218959873,0.0,0.9867878218183718,0.6882865440464666,0.8745324817308245,0.674892041949414,0.4323863636363636,0.5024793388429752,0.0,0.0,0.9401311393250918,0.5919409761634506,0.036016949152542374,0.0,0.0
0.9558076763641845,0.4496733129149826,0.444906588649944,0.4496733129149826,0.9558076763641845,0.4451077773014795,0.9703762070569454,0.0,0.9622695702125438,0.6853823814133592,0.8789918867598826,0.6724244293645898,0.5698863636363637,0.5028925619834711,0.0,0.0,0.9606164383561644,0.5062429057888763,0.036016949152542374,0.0,0.0
0.9559666585016581,0.46782646485376733,0.44613367781641505,0.46782646485376733,0.9559666585016581,0.4523326447107116,0.9709646037566415,0.0,0.9592668024439919,0.7466924814456276,0.8819408481500661,0.8352868599629858,0.5693181818181818,0.5028925619834711,0.0,0.0,0.9412378884062813,0.5737797956867197,0.036016949152542374,0.0,0.0
0.9562245628580042,0.45292482632549547,0.43363580564544824,0.45292482632549547,0.9562245628580042,0.43934210868944745,0.9721179199809835,0.0,0.9681445506292757,0.7441110035495321,0.8772512802807987,0.7051202961135101,0.56875,0.5028925619834711,0.0,0.0,0.9370614767791513,0.48240635641316687,0.036016949152542374,0.0,0.0
0.9528117463069038,0.46550279791812915,0.41425355426555394,0.46550279791812915,0.9528117463069038,0.4323562173934402,0.9673872692083644,0.0,0.9542795968457883,0.819296547273314,0.8783733241268197,0.8260333127698951,0.5710227272727273,0.5028925619834711,0.0,0.0,0.9442657868359505,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9536796710129635,0.46824108277346155,0.4369291562429547,0.46824108277346155,0.9536796710129635,0.44668732153441376,0.9688780698240532,0.0,0.958483471721761,0.7108744756373023,0.8803009379135739,0.850709438618137,0.5761363636363637,0.5028925619834711,0.0,0.0,0.9337621115937187,0.6055618615209989,0.036016949152542374,0.0,0.0
0.9533204891468194,0.45434248542415523,0.4169570036378479,0.45434248542415523,0.9533204891468194,0.4316359362145902,0.9673784652677205,0.0,0.9556373700976553,0.7434656340755083,0.8808907301916106,0.7193090684762492,0.5693181818181818,0.5028925619834711,0.0,0.0,0.9572544269963248,0.48297389330306467,0.036016949152542374,0.0,0.0
0.9539799706059693,0.4604069126981446,0.4294447980104825,0.4604069126981446,0.9539799706059693,0.4414434394273099,0.9697525945946739,0.0,0.947020732153115,0.8309131978057438,0.879049427469935,0.674892041949414,0.56875,0.5028925619834711,0.0,0.0,0.9377923488138991,0.5590238365493757,0.036016949152542374,0.0,0.0
0.9529306884986434,0.4693079476497836,0.43408130917858734,0.4693079476497836,0.9529306884986434,0.44344476270046834,0.9676161716651039,0.0,0.9548018173272755,0.6715069377218458,0.8798118418781288,0.689080814312153,0.5693181818181818,0.5028925619834711,0.0,0.0,0.9422402271967926,0.8263337116912599,0.036016949152542374,0.0,0.0
0.9510499886946036,0.46536108244418184,0.4126829128856852,0.46536108244418184,0.9510499886946036,0.43105785180924927,0.9651451989910684,0.0,0.939056869810434,0.7905776056792514,0.8763018585649347,0.7439851943244911,0.5721590909090909,0.5028925619834711,0.0,0.0,0.9606373204143,0.5936435868331441,0.036016949152542374,0.0,0.0
0.955283624133253,0.4596859453523103,0.4327131753585489,0.4596859453523103,0.955283624133253,0.44294877098238306,0.9701399679830025,0.0,0.9609117969606767,0.7412068409164246,0.8786034869670292,0.7951881554595929,0.5698863636363637,0.503305785123967,0.0,0.0,0.9491104243234213,0.4909194097616345,0.036016949152542374,0.0,0.0
0.9520757178926741,0.4618351962987768,0.4107607730751957,0.4618351962987768,0.9520757178926741,0.42754575965503333,0.9669338662652069,0.0,0.952112381847616,0.6731203614069055,0.8833937510788883,0.8075262183837137,0.5761363636363637,0.5028925619834711,0.0,0.0,0.9380220514533912,0.5913734392735528,0.036016949152542374,0.0,0.0
